Objeto,Categoria
"- O presente Termo tem como objetivo a Contratação de empresa para a prestação de serviços de Limpeza fossas negras e fossas sépticas nos edifícios municipais com destinação dos materiais coletados, conforme condições, quantidades e exigência...",20102
- Contratação de serviços de empresa para execução de iluminação de led nos estádios. * www.compras.gov.br *,10208
"- Contratação de serviços de coleta, transporte, tratamento e destinação final ambientalmente adequada com emissão de certificação de destinação final de resíduos perigosos classe I conforme norma técnica NBR-10004/2004 em estado sólido e l...",20201
"SERVIÇOS DE MÃO DE OBRA DE ENGENHARIA ELÉTRICA ELETRICISTA COM FORNECIMENTO DE TRANSFORMADOR TRIFÁSICO E MATERIAIS ELÉTRICOS PARA O PARQUE DE EXPOSIÇÕES ARMANDIO GUERRA, COM ADOÇÃO DO SISTEMA DE REGISTRO DE PREÇOS",10208
"Seleção de proposta mais vantajosa para contratação de empresa especializada em engenharia e arquitetura para execução da obra de requalificação da escadaria da Rua Delmo Kerber, Bairro 1º de Maio, neste município, com fornecimento de materiais...",10205
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA VISANDO A EXECUÇÃO DE OBRA DE CONSTRUÇÃO DE CAMPO DE FUTEBOL SOCIETY NA LOCALIDADE DE VARGEM GRANDE, MUNICÍPIO DE VARGEM ALTA - ES, COM RECURSOS DO CONVÊNIO Nº 016/2024-SESPORT",10205
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA CONSTRUÇÃO DE BANHEIROS PÚBLICOS E CORETO NA PRAÇA MINISTRO GABRIEL PASSOS EM SÃO TIAGO/MG, EM ATENDIMENTO A SECRETARIA MUNICIPAL DE OBRAS E URBANISMO.",10205
"AQUISIÇÃO DE RECARGAS DE EXTINTORES, PLACAS DE SINALIZAÇÃO, LUMINÁRIAS DE EMERGÊNCIA, EXTINTORES NOVOS, BOTOEIRAS E TESTES HIDROSTÁTICO PARA ADEQUAÇÃO AO ALTO DE VISTORIA DO CORPO DE BOMBEIROS - AVCB DAS UNIDADES DE ACOLHIMENTOS INSTITUCIONAIS ""...",10110
"Edital de concorrência eletrônica para a contratação de empresa especializada para prestação de serviços de reforma no telhado do prédio do Centro de Referência de Assistência Social, com material e mão-de-obra.",10110
REFORMA DA BIBLIOTECA PÚBLICA DO MUNICÍPIO DE CASCAVEL-CEARÁ * https://bllcompras.com *,10101
* Registro de preços * * Licitação Eletrônica * Registro de Preço para Eventual Prestação de Serviço de Análises de Água.,50101
CONTRATAÇÃO DE PESSOA JURÍDICA PARA PRESTAÇÃO DE SERVIÇOS ESPECIALIZADOS NA ÁREA AMBIENTAL DE FAUNA SILVESTRE NO MUNICÍPIO DE PORTO ALEGRE.,30201
"REGISTRO DE PREÇOS PARA EVENTUAL E FUTURA CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO DE COLETA, TRANSPORTE E DESTINAÇÃO FINAL DE RESÍDUOS LÍQUIDOS, DE FOSSAS SÉPTICAS DE ORIGEM HUMANA LOCALIZADAS NO MUNICIPIO DE CAIBI  SC",20201
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA INSTALAÇÃO DE REDE ELÉTRICA.,10208
"CONTRATAÇÃO DE PESSOA JURÍDICA, PARA PRESTAÇÃO DE SERVIÇO DE ASSESSORIA TÉCNICA AMBIENTAL, PARA CONFECÇÃO E ACOMPANHAMENTO TÉCNICO DE PROJETOS, PLANOS, LAUDOS, OUTORGAS, DISPENSAS E REQUERIMENTOS DE LICENCIAMENTO AMBIENTAL, JUNTOS AOS ÓRGÃOS ...",30201
"Contratação de empresa para prestação de serviços com fornecimento de material de recuperação de nascentes de água, conforme Instrumento de Repasse n.º 4118857/2023 Programa ITAIPU + QUE ENERGIA/CAIXA, e contrapartida do Município de Perobal - ...",10401
"Executar a reforma e ampliação de área de recreação na praça Arnoldo Guilherme Jost, Centro, no Município de Alegria/RS, totalizando ampliação 8,50m2, e reforma 42,45 m2, em regime de empreitada global com fornecimento de materiais e mão de obr...",10205
PRESTAÇÃO DE SERVIÇOS DE INSTALAÇÃO DE DUAS SUBESTAÇÕES AÉREAS PARA AS QUADRAS DOS POVOADOS TELEPISA E BARRIGAS E SISTEMA DE MONITORAMENTO COM CÂMERAS PARA A UNIDADE BASICA DE SAÚDE E PARA A USINA FOTOVOLTAICA * https://sistema.novobbmnet.com.b...,10208
"Contratação de empresa especializada em prestação de serviços continuados de roçada para corte e rastelo por metro quadrado, com fornecimento de mão de obra para Campus sede e extensões da Universidade Estadual de Maringá.",20203
CONTRATAÇÃO DE EMPRESA  PARA A PRESTAÇÃO DE SERVIÇOS DE RECUPERAÇÃO DE ESTRADA VICINAL NAS LOCALIDADES DE GROTA VERDE E ASSENTAMENTO MONTE ALEGRE NO MUNICÍPIO DE TAMBORIL-CE.,10201
REESTRUTURAÇÃO DA CICLOVIA DA AV. MONTEIRO LOBATO - ETAPA - 09 * https://sistema.novobbmnet.com.br *,10205
* Registro de preços * * Licitação Eletrônica * Registro de preços para prestação de serviço de manutenção e conserto de reservatórios de água de propriedade do município.,10209
"Contratação de empresa de engenharia para implantação do Programa de melhorias sanitárias domiciliares -MSD no município de Novo Santo Antonio/PI, CONFORME CONVENIO Nº 925415/2021  FUNASA. * https://sistema.novobbmnet.com.br *",10110
"CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE ATERRO E REVESTIMENTO DE PISO EM 02 DUAS SALAS DE AULA, BEM COMO O FORNECIMENTO DE TODO O MATERIAL NECESSÁRIO PARA SUA EXECUÇÃO, JUNTO À ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL FRANCISCO SALES GUIMARÃES, LO...",10101
* Registro de preços * PRÉ-QUALIFICAÇÃO CONTRATAÇÃO DE EMPRESA DE ENGENHARIA PARA EXECUÇÃO DE OBRA DE CONSTRUÇÃO DE PRAÇAS NA LOCALIDADE DE SÃO JOSÉ NO MUNICÍPIO SOLONÓPOLE/CE.,10205
Contratação de Empresa para execução dos serviços de engenharia para reforma do prédio do CRAS - Centro de Referência da Assistência Social * https://sistema.novobbmnet.com.br *,10101
PRESTAÇÃO DE SERVIÇOS DE REFORMA DO MERCADO MUNICIPAL E REPAROS NA PRAÇA DO MERCADO NO MUNICÍPIO DE TANQUE DO PIAUÍ - PI * https://sistema.novobbmnet.com.br *,10101
"Contratação de uma empresa para a construção do barracão, para prover a demanda municipal de geração de emprego e renda, proporcionando maior qualidade, conforto e segurança aos funcionários. * https://bllcompras.com *",10101
"Registro de Preços para Futura e Eventual contratação de empresa para prestação dos serviços de instalação, manutenção preventiva e corretiva com reposição de peças, do sistema de climatização instalados na Secretaria de Educação e suas ...",10110
Contratação de pessoa jurídica apta a executar os serviços de reconstrução 26 vinte e seis unidades habitacionais com 02 quarto e 01 uma unidade habitacional com 03 três quartos totalizando 27 vinte e sete unidades habitacionais dentro do programa...,10101
"CONTRATAÇÃO DE EMPRESA DE ENGENHARIA PARA CONSTRUÇÃO DE ESPAÇO DE LAZER E ATIVIDADES FÍSICAS CONTENDO PISTA DE CAMINHADA, ACADEMIA AO AR LIVRE, QUADRA DE AREIA. CONFORME PROJETO ARQUITETÔNICO E DEMAIS ANEXOS",10205
"CONTRATAÇÃO DE EMPRESA DE ENGENHARIA PARA EXECUÇÃO DE OBRA DE REVITALIZAÇÃO DO CANTEIRO CENTRAL DA AVENIDA TEOTÔNIO FERNANDES GRAÇAS, NA CIDADE DE SÃO JOÃO D'ALIANÇA GOIÁS, conforme especificações, condições e exigências definidas no Pro...",10205
"Contratação de empresa, com empreitada global de material, mão de obra e equipamentos para reforma do Centro de Proteção da Vida Animal CPVA ""Walter Sanches Malerba"", neste Município de Votuporanga/SP. * https://bllcompras.com *",10101
CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA PARA REPARAÇÃO DE COBERTURA METÁLICA E SISTEMA DE ILUMINAÇÃO ELÉTRICA PARA O GINÁSIO MUNICIPAL DE ESPORTES ALBINO IANÓSKI * https://bllcompras.com *,10110
"Contratação de serviços comuns de engenharia, no tocante à implementação de barramento de curso d'água sobre o Rio Fanado, buscando minimizar a escassez de água na região de Capelinha/MG, conforme Convênio de Saída nº 1231001139/2020- SEAPA/M...",10203
"Contratação de Empresa Especializa para Execução de Serviços de Reforma na Quadra Esportiva do Bairro Ipiranguinha e na Quadra Esportiva do Bairro da Sesmaria, no Município de Ubatuba, com Fornecimento de Materiais, Equipamentos, Máquinas e Mão d...",10205
Contratação de empresa para a prestação de serviços de pintura no município,10110
Contratação de empresa para prestação de serviços de elaboração de projetos executivos para ampliação da EMEB Fausto dos Santos Rodrigues. * https://bllcompras.com *,30101
"contratação de empresa especializada para prestação de serviços de Pavimentação, Recapeamento, guias e sarjetas localizado na avenida Vereador Evaldo José Nalin, acesso ao bairro Jardim Gobbi - Itirapina/SP * https://bllcompras.com *",10205
"Contratação de empresa especializada para execução de obra de construção de galerias pluviais, reservatório de detenção e dissipação em trecho da Rua Irene Solbiati Lacerda, na zona urbana do Município, mediante fornecimento de materiais, mã...",10203
"Contratação de empresa especializada em obras e serviços de engenharia para execução de RETOMADA E CONCLUSÃO DA OBRA DE CONSTRUÇÃO DE ESCOLA DE EDUCAÇÃO INFANTIL TIPO B - PROINFÂNCIA, localizado na Rua Francisco Pimenta s/n, em atendimento ao ...",10101
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE MURO DE FECHAMENTO DA UBS SITIO E MURO DE FECHAMENTO E BANHEIRO NA ESCOLA MUNICIPAL JOÃO PESSOA FAZENDINHA, A PEDIDO DA SECRETARIA DE ADMINISTRAÇÃO DO MUNICÍPIO DE BOA VENTURA DE SÃO ROQUE-PR...",10307
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE OBRAS E SERVIÇOS PARA A REVITALIZAÇÃO DOS PASSEIOS INTERNOS DA PRAÇA JUSCELINO KUBITSCHEK - FINISA CONTRATO Nº 0607540-91 * https://bllcompras.com *,10205
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM CONSTRUÇÃO CIVIL, PARA REALIZAÇÃO DA CONSTRUÇÃO DE 1 UMA SALA NO CMEI LEONOR LAITNER HRYSYK, LOCALIZADO NA RUA ACIR NUNES FERREIRA, 190, VILA PLANALTO. CONFORME ESPECIFICAÇÕES, QUANTITATIVOS E CONDIÇÕES...",10101
"Contratação de empresa de engenharia com especialidade em obras públicas, para obra de ""Pavimentação em concreto pré-moldado e drenagem superficial da estrada que Liga a LMG-760 a Baixa Verde, Distrito de Baixa Verde, Dionísio/MG"" * https://licita...",10201
REGISTRO DE PREÇOS DESTINADO A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FUTURA E EVENTUAL EXECUÇÃO E RECUPERAÇÃO DE PAVIMENTAÇÃO EM PARALELEPÍPEDO E DRENAGEM NO MUNICÍPIO DE ITAPORANGA D' AJUDA SE A FIM DE ATENDER AS NECESSIDADES PERMANENTES ...,10205
Contratação de pessoa jurídica especializada no ramo da construção civil para executar obra de RECUPERAÇÃO DOS RESERVATÓRIOS DA ESCOLA TÉCNICA SENAI PETROLINA * http://www.licitacoes-e.com.br *,10110
"CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE CONSTRUÇÃO DE PRAÇA, TERRAPLENAGEM, MURO DE ARRIMO, CALÇAMENTO, MANUTENÇÃO DE ALAMBRADO E ACESSIBILIDADE ATENDENDO A NBR 9050 E IN 2/2017 NO BAIRRO SOLIDARIEDADE NO MUNICÍPIO DE TEÓFILO OTONI-MG, N° SI...",10205
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE ENGENHARIA, VISANDO A EXECUÇÃO DAS OBRAS DE IMPLANTAÇÃO DE IRRIGAÇÃO PARA PAISAGISMO DAS ROTATÓRIAS DO MUNICÍPIO DE CAPIM GROSSO/BA, MATERIAIS E MÃO DE OBRA, conforme projet...",10211
"Contratação de empresa de engenharia no ramo de construção civil, para Adequações e padronização em pinturas e aplicação de papéis de parede na Rede Municipal de Ensino do Município de Coronel José Dias - PI.",10110
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA DE ENGENHARIA PARA EXECUÇÃO DE SERVIÇOS ESPECIAIS DE RECUPERAÇÃO ESTRUTURAL DA PONTE/VIADUTO JOSÉ DE BARROS LIMA PONTE JOANA BEZERRA QUE LIGA OS BAIRROS PAISSANDU E ILHA DO LEITE AO BAIRRO ILHA JOANA BEZERRA, ...",10204
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA DE ENGENHARIA PARA EXECUÇÃO DE SERVIÇOS ESPECIAIS DE RECUPERAÇÃO E REFORÇO ESTRUTURAL DA ANTIGA PONTE GIRATÓRIA PONTE 12 DE SETEMBRO, QUE LIGA O BAIRRO DE SÃO JOSÉ AO BAIRRO DO RECIFE NA CIDADE DO RECIFE - PE",10204
"Contrat. empr. eng. e/ou arquit. e urban. p/ constr. CRECHE MUN. SANTA CRUZ, c/ fornec. materiais, situada à Pç. Largo Padre Renato, esq. c/ R. Diamante, s/nº, Centro, Curvelo-MG, contemplando: serv. preliminares, mov. de terra p/ fundações, fundaç...",10101
"Contratação de Empresa de Engenharia Para Execução dos Serviços de Construção da Escola São João, Incluindo Passarela de Acesso, Casa de Força e Alojamento de Professores - Furo do Gil - Zona Rural do Município de Breves/Pa.",10101
"AQUISIÇÃO E MONTAGEM DE SALAS DE AULA, SALAS ADMINISTRATIVAS, LABORATÓRIOS E SANITÁRIOS MODULARES.",10101
"Contratação de empresa para manutenção das estradas vicinais localizadas na Zona Rural do Município de Barro/CE, através da Secretaria Municipal de Obras e Infraestrutura",10201
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA ELABORAÇÃO DE PROJETO DE REFLORESTAMENTO; RECUPERAÇÃO DE ÁREAS DEGRADADAS E ELABORAÇÃO DE PROJETO DE RECOMPOSIÇÃO DA MATA CILIAR DO RIO, DE ACORDO COM AS NECESSIDADES DA SECRETARIA MUNICIPAL DE ADMINIS...",30201
"Contratação de empresa especializada para o fornecimento de Serviço de Reforma Predial e Pintura Predial Interna, compreendendo o fornecimento de materiais e mão de obra, para atender as necessidades da Câmara Municipal de Dumont/SP.",10101
Contratação de empresa de engenharia especializada para revisão do projeto de setorização no sistema de abastecimento público de água no município de Vargem Grande do Sul/SP,30201
"CONTRATAÇÃO DE SERVIÇO TÉCNICO ESPECIALIZADO DE MANUTENÇÃO, INCLUINDO DESMONTAGEM, REBOBINAGEM COM FORNECIMENTO DE MATERIAIS E SUBSTITUIÇÃO DE ROLAMENTOS, BEM COMO MONTAGEM DE MOTOR, DOS MOTORES/MOTOBOMBAS DA ESTAÇÃO DE TRATAMENTO, BEM COMO DOS...",10209
"Serviços de manutenção de elétrica, instrumentação e automação, conforme as especificações deste documento e de seus adendos.",10110
"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA, COM FORNECIMENTO DE MATERIAIS, EQUIPAMENTOS E MÃO DE OBRA, PARA EXECUÇÃO DA OBRA DA UBS TAMANDARÉ - SM",10101
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA LOCAÇÃO DE EQUIPAMENTOS PARA RECUPERAÇÃO DE ESTRADAS VICINAIS DO MUNICÍPIO DE TAMANDARÉ/PE, CONFORME AS ESPECIFICAÇÕES, QUANTIDADES E CONDIÇÕES ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS. * https://bncc...",10201
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM OBRAS E SERVIÇOS DE ENGENHARIA PARA EXECUÇÃO DE SERVIÇOS DE TERRAPLANAGEM, PAVIMENTAÇÃO ASFÁLTICA, MEIO-FIO E DRENAGEM, COM FORNECIMENTO DE MÃO-DE-OBRA E MATERIAIS, EM RUAS E AVENIDAS NO PERÍMETRO URBAN...",10205
CONTRATAÇÃO DE SERVIÇOS DE ENGENHARIA PARA CONSTRUÇÃO UMA QUADRA ESCOLAR COBERTA COM VESTIÁRIOS NO DISTRITO DE SANTA MARIA/ PRAINHA-PA.,10101
"Reforma de Mercado Municipal na sede de Rio do Pires, conforme Projeto Básico e seus anexos. * https://licitanet.com.br *",10101
"ESCOLHA DA PROPOSTA MAIS VANTAJOSA PARA  MANUTENÇÃO DE ESTRADAS VICINAIS NO MUNICIPIO DE PLANALTO DA SERRA-MT, QUE SERÁ CUSTEADA COM RECURSOS ORIUNDOS DO TERMO DE CONVÊNIO/MAPA Nº 941701/2023 - PLATAFORMA TRANSFEREGOV Nº 035061/2023, CELEBRADO PELA...",10201
"Contratação de serviço de avaliação mercadológica da área total de 2.700,86 metros quadrados do terreno situado na Rua Patricio Monteiro Cabral - Bairro Porto Grande",30101
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PAVIMENTAÇÃO E DRENAGEM DE VIAS NO POVOADO VILINHA NO MUNICÍPIO DE OLIVENÇA/AL. * https://bnccompras.com *,10205
"Contratação de serviço de avaliação mercadológica da área total de 835,60 metros quadrados do terreno situado na Rua Pacífico Pereira, n° 1295 - Bairro Itinga.",30101
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A PRESTAÇÃO DOS SERVIÇOS PARA CONSTRUÇÃO DE UMA QUADRA DE ESPORTE NO POVOADO MOREIRA DE BAIXO, ZONA RURAL DO MUNICÍPIO DE ÁGUA BRANCA/AL CONFORME PROJETO BÁSICO E PLANILHAS. * https://bnccompras.com *",10205
"Contratação de empresa especializada para execução de Pavimentação com bloco de concreto intertravado Unistein, Drenagem, Sinalização e Passeio Público com acessibilidade na Rua dos Curiós no Município de Itaara RS, de acordo com o Projeto, Or...",10205
"Contratação de empresa para execução das OBRAS REMANESCENTES DA QUADRA POLIESPORTIVA COBERTA, MODELO FNDE, DA ESCOLA JOAQUIM COSTA, localizada no Povoado Sapé",10101
"Serviços de manutenção em subestação e relés de proteção, conforme as especificações deste documento e de seus adendos.",10208
"FORNECIMENTO E INSTALAÇÃO DE ENERGIA SOLAR FOTOVOLTAICA Contratação de empresa de engenharia para o fornecimento e instalação de Sistemas de Geração de Energia Solar Fotovoltaica, conectada à rede, do tipo On-Grid, compreendendo a elaboração d...",10208
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇO DE OBRA PARA REFORMA E AMPLIAÇÃO DA ESCOLA MEIEF TERTO VENÂNCIO,10101
"Prestação de serviços especializados nos procedimentos de regularização Fundiária dos passivos, áreas que a CoPASA tem a posse, porém não tem a propriedade e a e Avaliação de imóveis destinados à locação ou renovatória de alugueis, dividi...",30101
"Contratação de empresa especializada em serviço engenharia, com fornecimento de mão de obra e material, para executar serviços de reformas e adequações das Quadras Poliesportivas de Taboas e de Abarracamento, conforme Contrato de Repasse OGU nº 9...",10205
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE ENGENHARIA PARA A REESTRUTURAÇÃO, RESTAURAÇÃO, CONSERVAÇÃO E MANUTENÇÃO COM APLICAÇÃO DE MATERIAIS EM EDIFÍCIOS MANTIDOS PELA SEDE DA SECRETARIA MUNICIPAL DE SAÚDE DE FLORI...",10101
